house_number,street_name,intersecting_street,latitude,longitude
,FLATBUSH AVE (S/B) @,DEAN ST,40.6608788,-73.9621109
,WHITE PLAINS RD (S/B,) @ WATSON AVE,40.856614,-73.867633
,HORACE HARDING EXPWY,(E/B) @ 173RD ST,40.8444914,-73.9391827
,HORACE HARDING EXPWY,(W/B) @ UTOPIA PKWY,40.749004,-73.756134
,SO CONDUIT AVE (E/B),@ 89TH ST,40.782993,-73.958489
,WEST ST (S/B) @ 14TH,STREET,40.7364322,-73.9910462
,ATLANTIC AVE (E/B) @,BEDFORD AVE,40.678278,-73.9529179
,CONEY ISLAND AVE (S/,B) @ AVE P,40.618269,-73.964208
,ROCKAWAY BLVD (S/B),@ BROOKVILLE BLVD,40.6728572,-73.832624
,12TH AVE (N/B) @ W 5,7TH ST,40.771549,-73.9938433
,BEACH CHANNEL DR (S/,B) @ HASSOCK ST,40.5885234,-73.8173535
,ATLANTIC AVE (W/B) @,KINGSTON AVE,40.68264990000001,-73.97541319999999
,NORTHERN BLVD (E/B),@ MARATHON PKWY,40.768162,-73.73764
,2ND AVE (S/B) @ 26TH,ST,40.7641257,-73.96178689999999
,BRONXDALE AVE (W/B),@ CRUGER AVE,40.8548247,-73.86644160000002
,SO CONDUIT AVE (E/B),@ 89TH ST,40.782993,-73.958489
,12TH AVE (S/B) @ 34T,H ST,40.7560399,-74.0028277
,WEST ST (S/B) @ 14TH,STREET,40.7364322,-73.9910462
,REMSEN AVE (N/B) @ L,ENOX RD,40.6557331,-73.9228588
,ATLANTIC AVE (E/B) @,PENNSYLVANIA AVE,40.6762846,-73.9079141
,VAN WYCK EXP SVC RD,(N/B) @ ROCKAWAY BLV,40.6744791,-73.8004704
,HAMILTON AVE (N/B) @,CLINTON ST,40.721264,-73.9838497
,WEST ST (S/B) @ W HO,USTON ST,40.740065,-73.99316499999999
,KINGS HWY (S/B) @ RE,MSEN AVE,40.6202587,-73.9417836
,BEACH CHANNEL DR (W/,B) @ B 140TH ST,40.5978963,-73.7661191
,222ND ST (E/B) @ PAU,LDING AVE,40.7620092,-73.9720825
,WEST ST (S/B) @ 14TH,STREET,40.7364322,-73.9910462
,HOYT AVE (S/B) @ 31S,T ST,40.771069,-73.91756099999999
,2ND AVE (S/B) @ 26TH,ST,40.7641257,-73.96178689999999
,S CONDUIT AVE (E/B),@ FARMERS BLVD,40.66564169999999,-73.793944
,3RD AVE (S/B) @ E 13,5TH ST,40.7324435,-73.9958501
,2ND AVE (S/B) @ 26TH,ST,40.7641257,-73.96178689999999
,FLATBUSH AVE (N/B) @,EASTERN PKWY,40.6712062,-73.9636306
,12TH AVE (S/B) @ 34T,H ST,40.7560399,-74.0028277
,AVE L,E 83 ST,40.7770544,-73.9554993
,E 80 ST,AVE N,40.7744413,-73.9555424
9,EBONG ST,,40.5754682,-74.1257164
547,MAIN ST NY NY 10044,,40.76198429999999,-73.9500431
531,MAIN STREET RI NY,,40.7614625,-73.9505053
2541,AMSTERDAM AVE,,40.8512289,-73.9283807
260,WADSWORTH,,40.8531489,-73.9330073
84-12,ROCKAWAY BEACH BLVD,,40.5885148,-73.810068
144 03,87 AVE,,40.706944,-73.81191799999999
136-46,41 AV,,40.7587546,-73.8277085
2824,OLINVILLE AVE,,40.8674769,-73.8680596
4380,VIRGO AVE,,40.900892,-73.8623269
789,E 166 ST,,40.8263484,-73.9012663
1086,HOME ST,,40.8277247,-73.8867353
300,PUTNAM AVE,,40.6839669,-73.9489784
300,PUTNAM,,40.6839669,-73.9489784
110,E 95TH ST,,40.7855547,-73.9527411
102-22,183 PLACE,,40.706107,-73.774316
97-16,REMINGTON STREET,,40.6949192,-73.8114989
,C/O 126 ST,SUTTER AVE,40.672847,-73.81241399999999
104-15,167 ST,,40.8348614,-73.9193495
104-15,107 AVE,,40.681054,-73.835826
149-19,88 ST,,40.66918,-73.846884
149-19,88 ST,,40.66918,-73.846884
85-18,PITKIN AVE,,40.67472799999999,-73.850898
79-03,153 AVE,,40.665838,-73.855024
,C/O 83 AVE,135 ST,40.7125169,-73.8221655
153-14,73 AVE,,40.7265709,-73.813622
83-08,TABLOT ST,,40.7093623,-73.82885970000001
12-37,CAFFREY AVE,,40.600942,-73.747186
711A,SEAGIRT AVE,,40.5956665,-73.74180969999999
,C/O FERNSIDE PL,SEAGIRT BLVD,40.5955409,-73.75829089999999
,N/E C/O 92 AVE,104 ST,40.6916418,-73.8417146
,S/O 30 ST,W 47 AVE,40.7571087,-73.9801975
,W 47 AVE,S 32 PL,40.7581194,-73.9830293
243-51,145 AVE,,40.65914799999999,-73.73794099999999
241-10,HILLSIDE AVE,,40.73351299999999,-73.724575
236-02,HILLSIDE AVE,,40.7321248,-73.7310467
236-02,HILLSIDE AVE,,40.7321248,-73.7310467
,S/W C/O STRONGHURST,UNION,40.7370864,-73.7402292
234-18,147 AVE,,40.65723699999999,-73.74641199999999
86-01,89 AVE,,40.689788,-73.857013
237,DYCKMAN ST,,40.8661774,-73.92781699999999
104 22,37 RD,,40.7528399,-73.8622914
37 51,93 ST,,40.7494129,-73.873486
64-13,72 ST,,40.754814,-73.89499500000001
1295,2ND AVENUE,,40.7660091,-73.9608026
430,EAST 51 ST,,40.7539309,-73.9649245
,C/O 63 AVE,102 STREET,40.733653,-73.855122
61-15,97 ST,,40.73411309999999,-73.8619884
67-34,211 ST,,40.74167,-73.764066
28-52,200 ST,,40.77105400000001,-73.790283
950,OCEAN AVE,,40.639392,-73.95942459999999
1043,FOSTER AVE,,40.63237280000001,-73.9669953
61-23,WOODBINE ST,,40.708189,-73.896773
250,WEST 64 STREET,,40.7742841,-73.98804609999999
39,LYNBROOK AVE,,40.5398896,-74.2163964
90-12,143 ST,,40.7013322,-73.811582
500,W 171,,40.8417111,-73.9359474
829,EAST 10 ST,,40.6288699,-73.9666112
2214,CHURCH AVE,,40.6502977,-73.9579631
,I/O ALBERMARLE RD,E 19 ST,40.6471115,-73.9616794
,I/O RUGBY RD,NEWKIRK AVE,40.63510340000001,-73.9641996
142-42,CANEY LN,,40.660123,-73.735124
234-18,147 AVE,,40.65723699999999,-73.74641199999999
234-18,147 AVE,,40.65723699999999,-73.74641199999999
,S/S UNION TPKE,STRONGHURST AVE,40.7370864,-73.7402292
236-02,HILLSIDE AVE,,40.7321248,-73.7310467
236-02,HILLSIDE AVE,,40.7321248,-73.7310467
250,W 64 STREET,,40.7742841,-73.98804609999999
104-24,ROOSEVELT AVE,,40.749871,-73.860654
43-60,DOUGLASTON PKWY,,40.7664589,-73.7460253
35-24,205 ST,,40.7658831,-73.78254350000002
2543,8TH,,40.8172082,-73.9460337
884,67 ST,,40.630041,-74.01186899999999
,W/O DEBEVOISE ST,N/O GRAHAM,40.701637,-73.942267
255,HAVEMEYER ST,,40.7079479,-73.95942509999999
4518,8 AVE,,40.643641,-74.0014247
5815,8 AVE,,40.6362298,-74.0085519
5304,13 AVE,,40.6327586,-73.99476779999999
4102,13 AVE,,40.6394603,-73.9878238
414,AVE N,,40.6141515,-73.9702846
2298,60 ST,,40.615359,-73.97622299999999
2001,60 ST,,40.619381,-73.982883
124 23,HILLSIDE AVE,,40.7029939,-73.826275
2314,ENRIGHT RD,,40.609518,-73.758183
143-44,37 AVE,,40.763202,-73.82360899999999
149-50,20 AVE,,40.781138,-73.81512599999999
4011,149 ST,,40.762842,-73.81588599999999
122-15,25 ROAD,,40.7758977,-73.84562799999999
142-10A,ROOSEVELT AVE,,40.7601843,-73.8258704
640,E 85 ST,,40.6400154,-73.912387
8718,AVE M,,40.6323904,-73.9002612
8718,AVE M,,40.6323904,-73.9002612
,E 80 ST,PAERDEGAT 10 STREET,40.6297112,-73.9048413
664,E 88 STREET,,40.6409757,-73.9096302
520,ISHAM STREET,,40.8661124,-73.9186354
,192 ST,BENNETT AVE,40.8581295,-73.9329873
,192 ST,BENNETT AVE,40.8581295,-73.9329873
25,CENTRAL PARK WEST,,40.7702901,-73.9805456
25,CENTRAL PARK WEST,,40.7702901,-73.9805456
110,LENOX RD,,40.6533401,-73.9559582
271,LENOX ROAD,,40.654468,-73.950497
1151,NEW YORK AVE,,40.6450866,-73.9457638
1151,NEW YORK AVE,,40.6450866,-73.9457638
995,E 181 ST,,40.84422199999999,-73.87857439999999
2146,VYSE AVE,,40.8450732,-73.8793055
1004,SOUTHERN BLVD,,40.8233171,-73.8915964
411,42 STREET,,40.7589491,-73.99307259999999
143,E 43,,40.751922,-73.9743905
143,E 43,,40.751922,-73.9743905
37-38,75th St,,40.7479287,-73.8909788
37-05,74th St,,40.7487711,-73.891627
83-01,Roosevelt Ave,,40.7479364,-73.8827958
79-15,Roosevelt Ave,,40.7475683,-73.8861093
82-16,Baxter Ave,,40.7467682,-73.8830306
81-19,41st Ave,,40.7459902,-73.884288
80-08,Baxter Ave,,40.7442011,-73.8849316
81-19,41st Ave,,40.7459902,-73.884288
82-09,Roosevelt Ave,,40.747945,-73.883554
N,Roosevelt Ave,10ft E/of Union St,40.7499212,-73.8622805
136-36,39th Ave,,40.7603811,-73.8289757
133-14,41st Ave,,40.75714,-73.831287
133-20,41st Ave,,40.7573502,-73.8311818
41-14A,Main St,,40.75772990000001,-73.8295672
4137,Kissena Blvd,,40.7580034,-73.8282376
138-25,Barclay Ave,,40.7584318,-73.82750159999999
41-14A,Main St,,40.75772990000001,-73.8295672
132-32,41st Ave,,40.756533,-73.832661
104-60,Roosevelt Ave,,40.7502518,-73.85947469999999
39-12,108th St,,40.75110350000001,-73.8592159
104-32,39th Ave,,40.7507469,-73.860838
99-33,42nd Ave,,40.747786,-73.86410699999999
W,103rd St,20ft S/of 41st Ave,40.798503,-73.96712
N,41st Ave,60ft E/of National S,40.7602263,-73.822684
39-20,104th St,,40.750305,-73.86224
83,Hart St,,40.693428,-73.94831239999999
171,Hart St,,40.693882,-73.944547
229,Hart St,,40.694181,-73.942038
229,Hart St,,40.694181,-73.942038
N,Hart St,50ft E/of Lewis Ave,40.6971851,-73.9288241
610,Willoughby Ave,,40.6941873,-73.9449601
446,Willoughby Ave,,40.6933935,-73.9516828
527,Myrtle Ave,,40.6938635,-73.9636036
507,Myrtle Ave,,40.6937753,-73.9646138
349,Myrtle Ave,,40.693433,-73.972269
N,Myrtle Ave,20ft W/of Washington,40.699736,-73.9096327
242,Bedford Ave,,40.7160319,-73.9598462
247,Bedford Ave,,40.7155589,-73.9598644
247,Bedford Ave,,40.7155589,-73.9598644
141,N 9th St,,40.719414,-73.9570182
505,Driggs Ave,,40.7179126,-73.9552235
505,Driggs Ave,,40.7179126,-73.9552235
S,Driggs Ave,60ft E/of N 8th St,40.71814,-73.95525099999999
201,N 7th St,,40.7169733,-73.9561533
232,N 7th St,,40.7164368,-73.95584339999999
175,Meeker Ave,,40.7150846,-73.9526688
W,Meeker Ave,40ft N/of Metropolit,40.7794366,-73.963244
105,Roebling St,,40.7155097,-73.955722
179,N 6th St,,40.7167823,-73.9572524
209,Berry St,,40.716244,-73.9614122
120,N 4th St,,40.7166679,-73.9607092
1308,Ditmas Ave,,40.636208,-73.964992
475,Argyle Rd,,40.6376769,-73.965328
570,Rugby Rd,,40.6355536,-73.964522
782,E 32nd St,,40.6320213,-73.9459363
772,E 32nd St,,40.6323803,-73.945936
W,E 32nd St,30ft S/of Glenwood R,40.7127753,-74.0059728
W,E 32nd St,30ft S/of Glenwood R,40.7127753,-74.0059728
675,E 32nd St,,40.6346178,-73.94569489999999
615,E 32nd St,,40.6359843,-73.9457867
566,E 32nd St,,40.6370424,-73.9464296
582,E 31st St,,40.6367363,-73.9473366
584,E 31st St,,40.6363109,-73.94704759999999
142,Kenilworth Pl,,40.6325438,-73.94898979999999
1628,Flatbush Ave,,40.6310906,-73.94606519999999
1610,Flatbush Ave,,40.6311285,-73.9462552
2356,Nostrand Ave,,40.6273054,-73.9473016
2362,Nostrand Ave,,40.6271965,-73.94725489999999
3101,E 31st St,,40.6090758,-73.9367762
1800,Flatbush Ave,,40.625894,-73.940583
1890,Flatbush Ave,,40.6235078,-73.9381405
204,Livingston St,,40.68956060000001,-73.98611749999999
,LINDEN BLVD (W/B) @,FOUNTAIN AVE,40.6579899,-73.8961789
204,Livingston St,,40.68956060000001,-73.98611749999999
204,Livingston St,,40.68956060000001,-73.98611749999999
204,Livingston St,,40.68956060000001,-73.98611749999999
W,Elm Pl,60ft S/of Fulton St,40.6895044,-73.9845069
W,Albee Sq,120ft S/of Willoughb,40.6909788,-73.9834786
W,Albee Sq,125ft S/of Willoughb,40.6909788,-73.9834786
25,Elm Pl,,40.6893896,-73.984366
W,Elm Pl,65ft S/of Fulton St,40.6895044,-73.9845069
204,Livingston St,,40.68956060000001,-73.98611749999999
W,Elm Pl,70ft S/of Fulton St,40.6895044,-73.9845069
W,Elm Pl,65ft S/of Fulton St,40.6895044,-73.9845069
W,Elm Pl,100ft N/of Livingsto,40.6895044,-73.9845069
W,Elm Pl,100ft N/of Livingsto,40.6895044,-73.9845069
W,Elm Pl,100ft N/of Livingsto,40.6895044,-73.9845069
204,Livingston St,,40.68956060000001,-73.98611749999999
204,Livingston St,,40.68956060000001,-73.98611749999999
63,Montague St,,40.6956466,-73.9968011
66,Water St,,40.7030931,-73.99133599999999
64,Water St,,40.703201,-73.9915953
100,Water St,,40.704669,-74.0082213
167,Clinton St,,40.6909275,-73.99381520000001
2314,Avenue V,,40.597383,-73.947546
2865,Harway Ave,,40.587693,-73.9839176
E,28th Ave,15ft S/of Harway Ave,40.5887641,-73.9859632
E,28th Ave,15ft S/of Harway Ave,40.5887641,-73.9859632
N,Shore Pky,120ft W/of 24th Ave,40.7734751,-73.91707269999999
1711,Shore Pky,,40.5943685,-73.99632880000001
1139,Shore Pky,,40.602828,-74.013678
S,Cropsey Ave,40ft E/of Bay 37th S,40.595627,-73.9968531
8788,24th Ave,,40.5956229,-73.9935744
N,21st Ave,45ft W/of Bay 29th S,40.6095149,-73.9895787
E,21st Ave,70ft S/of Cropsey Av,40.7379132,-73.9849673
W,19th Ave,14ft N/of 83rd St,40.7425781,-73.99965159999999
7811,19th Ave,,40.6100624,-73.9958008
1902,19th Ave,,40.59974709999999,-74.0067041
1902,19th Ave,,40.59974709999999,-74.0067041
7414,19th Ave,,40.6125452,-73.9939982
E,19th Ave,25ft N/of 66th St,40.7661349,-73.96363509999999
N,61st St,15ft E/of 19th Ave,40.628263,-73.999149
6023,19th Ave,,40.6200909,-73.985356
6019,19th Ave,,40.6201424,-73.98531009999999
5319,19th Ave,,40.6241578,-73.9812353
,12TH AVE (S/B) @ 34T,H ST,40.7560399,-74.0028277
,SO CONDUIT AVE (E/B),@ 89TH ST,40.782993,-73.958489
,HORACE HARDING EXPWY,(E/B) @ OCEANIA ST,40.745377,-73.77248449999999
,KINGS HWY (N/B) @ BE,VERLEY RD,40.60867440000001,-73.9578059
,OCEAN PKWY (S/B) @ A,VE W,40.61287799999999,-73.96838620000001
,QUEENS BLVD (W/B) @,39TH ST,40.7526897,-73.9328056
,WEST ST (S/B) @ W HO,USTON ST,40.740065,-73.99316499999999
1192,E 58 ST,,40.6255031,-73.9200901
,S/W C/O AVE Z,WEST STREET,40.586307,-73.9694184
101,BRIGHTWATER CT,,40.5756671,-73.9663357
16,HAMMOCK LN,,40.549015,-74.199051
5,KEEGAN LANE,,40.5530593,-74.141865
1304,GLENWOOD,,40.631931,-73.96433830000001
3,PELL PLACE,,40.841989,-73.7879119
2333,LORING PL NORTH,,40.8626065,-73.90800949999999
2623,BRIGGS AVE,,40.8649178,-73.8929678
2623,BRIGGS AVE,,40.8649178,-73.8929678
54,W 192 ST,,40.8664095,-73.9009961
262,UNDERHILL AVE,,40.8109568,-73.8573782
1115,E 80 ST,,40.6320498,-73.90894879999999
637,PARK PL,,40.6743488,-73.9568815
520,UNION PL,,40.6277835,-74.0767665
266,FRANKLIN AVE,,40.6900916,-73.95722750000002
65,METROPOLITAN OVAL,,40.8377409,-73.8607651
,FLUSHING MEADOW CORO,PASSERELLE RAMP,40.73971359999999,-73.840785
,FLUSHING MEADOW CORO,PASSERELLE RAMP,40.73971359999999,-73.840785
5902,59th St,,40.615901,-73.97605399999999
E,21st Ave,20ft N/of 65th St,40.7379132,-73.9849673
7120,21st Ave,,40.6115125,-73.9878811
7308,21st Ave,,40.6106029,-73.988765
7402,21st Ave,,40.6100524,-73.9893848
7402,21st Ave,,40.6100524,-73.9893848
2106,80th St,,40.6063968,-73.9923919
1731,Benson Ave,,40.606513,-74.005588
8748,Bay 16th St,,40.60533789999999,-74.0073124
8820,Bay 16th St,,40.603895,-74.00887329999999
180,Bay 20th St,,40.6028767,-74.00516619999999
123,Bay 20th St,,40.603868,-74.0035595
74,Bay 19th St,,40.605473,-74.00354999999999
54,Bay 19th St,,40.6058362,-74.0031808
54,18th Ave,,Unavailable,Unavailbale
8758,18th Ave,,40.6042703,-74.00599679999999
174,Bay 19th St,,40.60336,-74.0059175
196,Bay 19th St,,40.603008,-74.006399
8892,19th Ave,,40.600322,-74.006665
8886,20th Ave,,40.599041,-74.00438400000002
S,Benson Ave,55ft W/of Bay 26th S,40.602458,-73.999279
2125,Benson Ave,,40.6011333,-73.9967534
82,Benson Ave,,40.602458,-73.999279
2260,Benson Ave,,40.598915,-73.993908
2361,Benson Ave,,40.597921,-73.9912901
2601,Benson Ave,,40.5949912,-73.986389
N,Benson Ave,80ft W/of Stillwell,40.602458,-73.999279
31,Avenue V,,40.5939262,-73.9833818
2924,86th St,,40.590711,-73.9758389
444,Avenue X,,40.5907108,-73.9665194
14,Angela Dr,,40.5915648,-73.9661291
86-35,208th St,,40.7245892,-73.7618055
S,Grand Central Pky,140ft E/of 208th St,40.7288282,-73.8394849
210-10,86th Rd,,40.7782674,-73.9534096
E,Francis Lewis Blvd,15ft S/of 86th Rd,40.72413969999999,-73.7639268
S,W 39th St,50ft E/of Broadway,40.75533,-73.99117700000001
S,W 39th St,50ft E/of Broadway,40.75533,-73.99117700000001
214,W 39th St,,40.75433080000001,-73.9892929
354,W 39th St,,40.7562677,-73.9937147
2021,Holland Ave,,40.8510858,-73.8660727
2180,Bronx Park East,,40.8557397,-73.86960660000001
2180,Bolton St,,40.8556961,-73.8684157
2086,Bronx Park East,,40.8534584,-73.8688977
2086,Bronx Park East,,40.8534584,-73.8688977
9040,161st St,,40.8351238,-73.9397827
9218,Jamaica Ave,,40.7047112,-73.79459779999999
8612,117th St,,40.699717,-73.832886
W,162nd St,25ft N/of Jamaica Av,40.7056364,-73.7985983
9208,170th St,,40.706751,-73.7895513
16924,Jamaica Ave,,40.7069172,-73.78980299999999
16809,Jamaica Ave,,40.7067134,-73.792209
16626,Jamaica Ave,,40.7060407,-73.7931131
125,E 54th St,,40.759487,-73.971087
S,E 55th St,20ft E/of Park Ave,40.7593404,-73.96993499999999
3,E 54th St,,40.7609595,-73.97464939999999
S,E 54th St,20ft E/of Lexington,40.7598699,-73.9732193
N,E 54th St,6ft E/of Madison Ave,40.7583567,-73.9689597
N,E 54th St,6ft E/of Madison Ave,40.7583567,-73.9689597
5,E 54th St,,40.7609441,-73.97460090000001
3,E 80th St,,40.777613,-73.962565
106,E 78th St,,40.7746334,-73.9605124
420,E 83rd St,,40.7743116,-73.949736
250,E 83rd St,,40.7759325,-73.9536048
424,E 84th St,,40.775057,-73.9495523
424,E 84th St,,40.775057,-73.9495523
88,East End Ave,,40.7734021,-73.94610159999999
85,East End Ave,,40.77312209999999,-73.9457551
520,E 85th St,,40.7747231,-73.9469348
510,E 85th St,,40.7748103,-73.94714139999999
334,E 85th St,,40.77642480000001,-73.95095309999999
310,E 85th St,,40.776719,-73.95172
110-35,72nd Dr,,40.720352,-73.838607
108-47,70th Rd,,40.7230471,-73.84244439999999
70-37,Austin St,,40.7205479,-73.8455627
99-32,67th Ave,,40.726383,-73.853848
97-22,Queens Blvd,,40.7287154,-73.8596098
96-09,66th Ave,,40.7267636,-73.85691299999999
97-01,66th Ave,,40.7273752,-73.8570167
130,Fulton St,,40.7102589,-74.0080526
97,Nassau St,,40.710546,-74.0076194
59,Liberty St,,40.708998,-74.009654
S,Pine St,15ft W/of William St,40.707729,-74.0097327
60-62,Beaver St,,40.7051306,-74.0096804
S,Bridge St,14ft E/of Whitehall,40.6892494,-74.04450039999999
S,Pearl St,45ft W/of Whitehall,40.7069919,-74.00646309999999
S,Austin St,1ft E/of 73rd Rd,40.7205705,-73.84589609999999
72-72,112th St,,40.7199416,-73.83785809999999
108-48,70th Rd,,40.72263299999999,-73.84222799999999
106-20,70th Ave,,40.7214654,-73.8464606
97-01,66th Ave,,40.7273752,-73.8570167
98-108,Queens Blvd,,40.7269991,-73.85479389999999
465,West End Ave,,40.7865818,-73.9800186
202,W 108th St,,40.8018344,-73.9652911
252,W 108th St,,40.8026208,-73.9670934
125,W 109th St,,40.8020493,-73.96293779999999
44,Morningside Dr,,40.80533519999999,-73.9600385
415,W 115th St,,40.8059789,-73.9606417
448,Riverside Dr,,40.8092739,-73.96507299999999
W,Riverside Dr,45ft S/of W 99th St,40.815718,-73.9624664
W,Riverside Dr,17ft N/of W 86th St,40.815718,-73.9624664
S,Fulton St,20ft E/of Broadway,40.7106484,-74.0092956
S,John St,10ft W/of Pearl St,40.7082284,-74.0065358
W,Pearl St,15ft N/of Platt St,40.7069919,-74.00646309999999
241,Water St,,40.7077717,-74.002538
E,Front St,90ft S/of Maiden Ln,40.70640059999999,-74.00457709999999
E,Water St,40ft S/of Maiden Ln,40.7072379,-74.003935
S,John St,10ft W/of Pearl St,40.7082284,-74.0065358
,ASTORIA BLVD (W/B) @,STEINWAY ST,40.76956,-73.910225
N,Platt St,5ft E/of Gold St,40.7078748,-74.0068216
107,Church St,,40.7134526,-74.0088274
S,Park Pl,15ft W/of W Broadway,40.7144629,-74.0109799
S,Park Pl,60ft W/of W Broadway,40.7217427,-74.003986
S,Park Pl,30ft W/of W Broadway,40.7217427,-74.003986
33,Beekman St,,40.7104504,-74.00601069999999
106,Fulton St,,40.7097029,-74.0070071
856,Amsterdam Ave,,40.79784790000001,-73.9678397
2728,Broadway,,40.79999979999999,-73.9676444
255,W 108th St,,40.8028416,-73.9670229
2780,Broadway,,40.8022514,-73.96747520000001
574,West End Ave,,40.7899053,-73.9768046
580,West End Ave,,40.7901972,-73.976552
39-03,104th St,,40.7505248,-73.8619032
103-18,39th Ave,,40.7507135,-73.8624476
101-21,39th Ave,,40.750573,-73.86414599999999
100-03,39th Ave,,40.7501088,-73.86554439999999
99-26,39th Ave,,40.7497559,-73.8655904
37-56,Junction Blvd,,40.7500753,-73.8702856
37-40,Junction Blvd,,40.750385,-73.870531
37-70,Warren St,,40.7493849,-73.87093
35-61,Junction Blvd,,40.7517612,-73.8707505
95-52,Roosevelt Ave,,40.7490052,-73.869542
133-20,41st Ave,,40.7573502,-73.8311818
136-21,41st Ave,,40.7589273,-73.8287735
41-41,Kissena Blvd,,40.7579426,-73.8281022
41-33,Kissena Blvd,,40.7581288,-73.8284197
136-21,41st Ave,,40.7589273,-73.8287735
136-23,Sanford Ave,,40.75716,-73.828239
136-23,Sanford Ave,,40.75716,-73.828239
305,W 79th St,,40.7847942,-73.9814189
239,W 72nd St,,40.7794159,-73.9829341
39,W 85th St,,40.7853114,-73.9710077
15,W 85th St,,40.7850453,-73.97034699999999
33,W 88th St,,40.787307,-73.969465
33,W 88th St,,40.787307,-73.969465
66,W 94th St,,40.7909698,-73.967874
3,W 93rd St,,40.7900486,-73.9664028
382,W 97th St,,40.7934875,-73.9656886
89-10,35th Ave,,40.7522327,-73.8778332
35-18,90th St,,40.751986,-73.87740300000002
35-17,90th St,,40.752002,-73.87683
37-32,90th St,,40.74956400000001,-73.8769669
153,E 96th St,,40.7859298,-73.95033289999999
1760,3rd Ave,,40.7861805,-73.9489783
303,E 91st St,,40.7810071,-73.94887489999999
1783,1st Ave,,40.7810313,-73.9467044
1789,1st Ave,,40.781242,-73.9466048
330,E 95th St,,40.7828804,-73.94615449999999
301,E 95th St,,40.7835139,-73.9471066
231,E 106th St,,40.79113539999999,-73.9431862
246,E 106th St,,40.7906601,-73.9428649
89-10,Whitney Ave,,40.74445300000001,-73.87623400000001
N,41st Ave,80ft E/of Vernon Blv,40.7534396,-73.9413709
W,Vernon Blvd,180ft N/of 41st Ave,40.757799,-73.94581400000001
W,Vernon Blvd,200ft N/of 41st Ave,40.757799,-73.94581400000001
S,40th Ave,50ft W/of 22nd St,40.7564027,-73.9918198
N,41st Ave,30ft W/of 27th St,40.7534396,-73.9413709
E,10th St,80ft N/of 44th Rd,40.7287833,-73.9844341
W,5th St,50ft S/of North Basi,40.603052,-73.97773
W,5th St,30ft S/of North Basi,40.603052,-73.97773
10-01,45th Ave,,40.7483806,-73.9518942
10-01,45th Ave,,40.7483806,-73.9518942
79-18,Woodside Ave,,40.7437082,-73.8857707
86-11,Britton Ave,,40.74684999999999,-73.879716
357,West End Ave,,40.7830362,-73.9824175
318,W 78th St,,40.7838901,-73.9826586
305,W 79th St,,40.7847942,-73.9814189
504,Columbus Ave,,40.7855394,-73.97322319999999
165,W 72nd St,,40.7785438,-73.980868
40,Riverside Dr,,40.783191,-73.98413699999999
100,Riverside Dr,,40.7869306,-73.980845
105,Riverside Dr,,40.7873905,-73.9809598
131,Riverside Dr,,40.7892728,-73.9803629
,12TH AVE (N/B) @ W 5,7TH ST,40.771549,-73.9938433
26,Morningside Dr,,40.803309,-73.96117290000001
28,Morningside Dr,,40.8038393,-73.9604244
40,Morningside Dr,,40.8041934,-73.9614288
141,Central Park North,,40.7992001,-73.9541655
37-29,75th St,,40.748197,-73.89043099999999
37-40,75th St,,40.747878,-73.89097199999999
82-03,Roosevelt Ave,,40.7479087,-73.8837722
40-24,Gleane St,,40.7471851,-73.8818642
82-10,37th Ave,,40.7495984,-73.8837837
83-01,Roosevelt Ave,,40.7479364,-73.8827958
82-03,Roosevelt Ave,,40.7479087,-73.8837722
40-23,76th St,,40.746323,-73.88927799999999
76-11,Broadway,,40.7456698,-73.88873269999999
N,Broadway,0ft W/of 78th St,40.81372700000001,-73.95958139999999
80-26,Baxter Ave,,40.7446358,-73.88451020000001
81-20,Baxter Ave,,40.7456453,-73.8838155
82-03,Roosevelt Ave,,40.7479087,-73.8837722
999,3rd Ave,,40.7617523,-73.96613219999999
240,E 86th St,,40.7779861,-73.95265189999999
1420,York Ave,,40.7690013,-73.95183020000002
1764,2nd Ave,,40.7815769,-73.9487411
204,W 90th St,,40.7904934,-73.9739244
314,W 77th St,,40.7831643,-73.98298
140,W 105th St,,40.7989716,-73.9647516
51,W 105th St,,40.7981415,-73.96209979999999
149,W 108th St,,40.8015368,-73.9636725
W,Riverside Dr,6ft S/of W 91st St,40.815718,-73.9624664
26,W 97th St,,40.792513,-73.9651648
N,E 41st St,77ft E/of 3rd Ave,40.7501902,-73.9751125
230,E 44th St,,40.7512954,-73.972218
713,3rd Ave,,40.7524473,-73.97315689999999
129,E 47th St,,40.7545771,-73.9731484
N,E 48th St,77ft E/of 5th Ave,40.7545714,-73.9716804
36,W 47th St,,40.7572402,-73.98039179999999
17,E 47th St,,40.7563554,-73.9773951
40,E 35th St,,40.7478358,-73.9815838
N,E 43rd St,130ft E/of Lexington,40.7520409,-73.97536199999999
69,W 55th St,,40.7629267,-73.97744229999999
102,W 38th St,,40.7522961,-73.9864773
W,Riverside Dr,15ft N/of W 77th St,40.815718,-73.9624664
238,W 108th St,,40.8024903,-73.96674589999999
125,W 109th St,,40.8020493,-73.96293779999999
400,W 119th St,,40.8081372,-73.95853070000001
W,Riverside Dr,50ft S/of W 101st St,40.815718,-73.9624664
N,W 97th St,390ft E/of Amsterdam,40.794904,-73.97063500000002
1420,Avenue R,,40.605542,-73.957959
1593,E 15th St,,40.6107394,-73.9584493
862,E 10th St,,40.6278361,-73.9670934
